hCoV-19_Australia_NT05_2020_EPI_ISL_419835	2020-02-24
hCoV-19_Australia_QLD01_2020_EPI_ISL_407894	2020-01-28
hCoV-19_Australia_QLD02_2020_EPI_ISL_407896	2020-01-30
hCoV-19_Australia_QLD03_2020_EPI_ISL_410717	2020-02-05
hCoV-19_Australia_QLD04_2020_EPI_ISL_410718	2020-02-05
hCoV-19_Australia_QLD09_2020_EPI_ISL_414414	2020-02-29
hCoV-19_Australia_QLDID919_2020_EPI_ISL_417031	2020-03-11
hCoV-19_Australia_QLDID920_2020_EPI_ISL_417032	2020-03-11
hCoV-19_Australia_QLDID921_2020_EPI_ISL_417033	2020-03-11
hCoV-19_Australia_QLDID922_2020_EPI_ISL_418799	2020-02-28
hCoV-19_Australia_QLDID923_2020_EPI_ISL_418801	2020-03-14
hCoV-19_Australia_QLDID924_2020_EPI_ISL_418802	2020-03-18
hCoV-19_Australia_QLDID925_2020_EPI_ISL_418803	2020-03-18
hCoV-19_Australia_QLDID926_2020_EPI_ISL_418804	2020-03-18
hCoV-19_Australia_QLDID927_2020_EPI_ISL_418807	2020-03-19
hCoV-19_Australia_QLDID928_2020_EPI_ISL_418808	2020-03-19
hCoV-19_Australia_QLDID929_2020_EPI_ISL_420878	2020-03-24
hCoV-19_Australia_QLDID931_2020_EPI_ISL_420879	2020-03-25
hCoV-19_Australia_VIC-CBA1_2020_EPI_ISL_420855	2020-03-23
hCoV-19_Australia_VIC-CBA3_2020_EPI_ISL_420877	2020-03-28
hCoV-19_Australia_VIC01_2020_EPI_ISL_406844	2020-01-25
hCoV-19_Australia_VIC02_2020_EPI_ISL_416410	2020-01-24
hCoV-19_Australia_VIC03_2020_EPI_ISL_416411	2020-01-25
hCoV-19_Australia_VIC04_2020_EPI_ISL_416412	2020-03-02
hCoV-19_Australia_VIC05_2020_EPI_ISL_416413	2020-03-05
hCoV-19_Australia_VIC06_2020_EPI_ISL_416414	2020-03-06
hCoV-19_Australia_VIC07_2020_EPI_ISL_416415	2020-02-08
hCoV-19_Australia_VIC08_2020_EPI_ISL_416514	2020-03-15
hCoV-19_Australia_VIC09_2020_EPI_ISL_416515	2020-03-15
hCoV-19_Australia_VIC100_2020_EPI_ISL_419812	2020-03-16
hCoV-19_Australia_VIC101_2020_EPI_ISL_419813	2020-03-16
hCoV-19_Australia_VIC102_2020_EPI_ISL_419817	2020-03-16
hCoV-19_Australia_VIC103_2020_EPI_ISL_419814	2020-03-17
hCoV-19_Australia_VIC104_2020_EPI_ISL_419818	2020-03-17
hCoV-19_Australia_VIC105_2020_EPI_ISL_419819	2020-03-17
hCoV-19_Australia_VIC106_2020_EPI_ISL_419820	2020-03-17
hCoV-19_Australia_VIC107_2020_EPI_ISL_419720	2020-03-17
hCoV-19_Australia_VIC108_2020_EPI_ISL_419714	2020-03-18
hCoV-19_Australia_VIC109_2020_EPI_ISL_419718	2020-03-18
hCoV-19_Australia_VIC10_2020_EPI_ISL_416516	2020-03-16
hCoV-19_Australia_VIC110_2020_EPI_ISL_419716	2020-03-18
hCoV-19_Australia_VIC111_2020_EPI_ISL_419715	2020-03-18
hCoV-19_Australia_VIC112_2020_EPI_ISL_419821	2020-03-18
hCoV-19_Australia_VIC113_2020_EPI_ISL_419822	2020-03-18
hCoV-19_Australia_VIC114_2020_EPI_ISL_419725	2020-03-18
hCoV-19_Australia_VIC115_2020_EPI_ISL_419717	2020-03-19
hCoV-19_Australia_VIC116_2020_EPI_ISL_419721	2020-03-19
hCoV-19_Australia_VIC117_2020_EPI_ISL_419727	2020-03-19
hCoV-19_Australia_VIC118_2020_EPI_ISL_419719	2020-03-20
hCoV-19_Australia_VIC119_2020_EPI_ISL_419726	2020-03-19
hCoV-19_Australia_VIC11_2020_EPI_ISL_416517	2020-03-16
hCoV-19_Australia_VIC120_2020_EPI_ISL_419722	2020-03-19
hCoV-19_Australia_VIC121_2020_EPI_ISL_419723	2020-03-18
hCoV-19_Australia_VIC122_2020_EPI_ISL_419724	2020-03-20
hCoV-19_Australia_VIC123_2020_EPI_ISL_419731	2020-03-20
hCoV-19_Australia_VIC126_2020_EPI_ISL_419728	2020-03-20
hCoV-19_Australia_VIC127_2020_EPI_ISL_419729	2020-03-20
hCoV-19_Australia_VIC128_2020_EPI_ISL_419730	2020-03-20
hCoV-19_Australia_VIC129_2020_EPI_ISL_419732	2020-03-21
hCoV-19_Australia_VIC12_2020_EPI_ISL_416518	2020-03-16
hCoV-19_Australia_VIC130_2020_EPI_ISL_419823	2020-03-21
hCoV-19_Australia_VIC131_2020_EPI_ISL_419824	2020-03-21
hCoV-19_Australia_VIC132_2020_EPI_ISL_419825	2020-03-22
hCoV-19_Australia_VIC134_2020_EPI_ISL_419827	2020-03-22
hCoV-19_Australia_VIC135_2020_EPI_ISL_419828	2020-03-22
hCoV-19_Australia_VIC136_2020_EPI_ISL_419829	2020-03-22
hCoV-19_Australia_VIC137_2020_EPI_ISL_419830	2020-03-22
hCoV-19_Australia_VIC138_2020_EPI_ISL_419834	2020-02-23
hCoV-19_Australia_VIC139_2020_EPI_ISL_419836	2020-03-15
hCoV-19_Australia_VIC13_2020_EPI_ISL_419733	2020-01-31
hCoV-19_Australia_VIC140_2020_EPI_ISL_419837	2020-03-16
hCoV-19_Australia_VIC141_2020_EPI_ISL_419838	2020-03-16
hCoV-19_Australia_VIC142_2020_EPI_ISL_419839	2020-03-16
hCoV-19_Australia_VIC143_2020_EPI_ISL_419840	2020-03-16
hCoV-19_Australia_VIC144_2020_EPI_ISL_419841	2020-03-17
hCoV-19_Australia_VIC145_2020_EPI_ISL_419842	2020-03-17
hCoV-19_Australia_VIC146_2020_EPI_ISL_419843	2020-03-17
hCoV-19_Australia_VIC147_2020_EPI_ISL_419844	2020-03-17
hCoV-19_Australia_VIC148_2020_EPI_ISL_419845	2020-03-17
hCoV-19_Australia_VIC149_2020_EPI_ISL_419846	2020-03-17
hCoV-19_Australia_VIC14_2020_EPI_ISL_419734	2020-02-02
hCoV-19_Australia_VIC150_2020_EPI_ISL_419847	2020-03-17
hCoV-19_Australia_VIC151_2020_EPI_ISL_419848	2020-03-17
hCoV-19_Australia_VIC152_2020_EPI_ISL_419849	2020-03-17
hCoV-19_Australia_VIC153_2020_EPI_ISL_419850	2020-03-17
hCoV-19_Australia_VIC154_2020_EPI_ISL_419851	2020-03-17
hCoV-19_Australia_VIC155_2020_EPI_ISL_419852	2020-03-17
hCoV-19_Australia_VIC156_2020_EPI_ISL_419853	2020-03-17
hCoV-19_Australia_VIC157_2020_EPI_ISL_419854	2020-03-17
hCoV-19_Australia_VIC158_2020_EPI_ISL_419855	2020-03-18
hCoV-19_Australia_VIC159_2020_EPI_ISL_419856	2020-03-18
hCoV-19_Australia_VIC15_2020_EPI_ISL_419735	2020-02-24
hCoV-19_Australia_VIC160_2020_EPI_ISL_419857	2020-03-18
hCoV-19_Australia_VIC161_2020_EPI_ISL_419858	2020-03-18
hCoV-19_Australia_VIC162_2020_EPI_ISL_419859	2020-03-18
hCoV-19_Australia_VIC163_2020_EPI_ISL_419860	2020-03-18
hCoV-19_Australia_VIC164_2020_EPI_ISL_419861	2020-03-18
hCoV-19_Australia_VIC165_2020_EPI_ISL_419862	2020-03-18
hCoV-19_Australia_VIC166_2020_EPI_ISL_419863	2020-03-18
hCoV-19_Australia_VIC167_2020_EPI_ISL_419864	2020-03-18
hCoV-19_Australia_VIC168_2020_EPI_ISL_419865	2020-03-18
hCoV-19_Australia_VIC169_2020_EPI_ISL_419866	2020-03-18
hCoV-19_Australia_VIC170_2020_EPI_ISL_419867	2020-03-18
hCoV-19_Australia_VIC171_2020_EPI_ISL_419868	2020-03-18
hCoV-19_Australia_VIC172_2020_EPI_ISL_419869	2020-03-18
hCoV-19_Australia_VIC173_2020_EPI_ISL_419870	2020-03-18
hCoV-19_Australia_VIC174_2020_EPI_ISL_419871	2020-03-18
hCoV-19_Australia_VIC175_2020_EPI_ISL_419872	2020-03-18
hCoV-19_Australia_VIC176_2020_EPI_ISL_419873	2020-03-18
hCoV-19_Australia_VIC177_2020_EPI_ISL_419874	2020-03-18
hCoV-19_Australia_VIC178_2020_EPI_ISL_419875	2020-03-18
hCoV-19_Australia_VIC179_2020_EPI_ISL_419876	2020-03-18
hCoV-19_Australia_VIC17_2020_EPI_ISL_419736	2020-03-07
hCoV-19_Australia_VIC180_2020_EPI_ISL_419877	2020-03-19
hCoV-19_Australia_VIC181_2020_EPI_ISL_419878	2020-03-19
hCoV-19_Australia_VIC183_2020_EPI_ISL_419879	2020-03-19
hCoV-19_Australia_VIC184_2020_EPI_ISL_419880	2020-03-19
hCoV-19_Australia_VIC185_2020_EPI_ISL_419881	2020-03-19
hCoV-19_Australia_VIC186_2020_EPI_ISL_419882	2020-03-19
hCoV-19_Australia_VIC187_2020_EPI_ISL_419883	2020-03-19
hCoV-19_Australia_VIC188_2020_EPI_ISL_419884	2020-03-19
hCoV-19_Australia_VIC189_2020_EPI_ISL_419885	2020-03-19
hCoV-19_Australia_VIC18_2020_EPI_ISL_419737	2020-03-07
hCoV-19_Australia_VIC190_2020_EPI_ISL_419886	2020-03-19
hCoV-19_Australia_VIC191_2020_EPI_ISL_419887	2020-03-19
hCoV-19_Australia_VIC192_2020_EPI_ISL_419888	2020-03-19
hCoV-19_Australia_VIC193_2020_EPI_ISL_419889	2020-03-19
hCoV-19_Australia_VIC194_2020_EPI_ISL_419890	2020-03-19
hCoV-19_Australia_VIC195_2020_EPI_ISL_419891	2020-03-19
hCoV-19_Australia_VIC196_2020_EPI_ISL_419892	2020-03-19
hCoV-19_Australia_VIC197_2020_EPI_ISL_419893	2020-03-19
hCoV-19_Australia_VIC198_2020_EPI_ISL_419894	2020-03-19
hCoV-19_Australia_VIC199_2020_EPI_ISL_419895	2020-03-19
hCoV-19_Australia_VIC19_2020_EPI_ISL_419738	2020-03-08
hCoV-19_Australia_VIC201_2020_EPI_ISL_419896	2020-03-19
hCoV-19_Australia_VIC202_2020_EPI_ISL_419897	2020-03-19
hCoV-19_Australia_VIC203_2020_EPI_ISL_419898	2020-03-19
hCoV-19_Australia_VIC204_2020_EPI_ISL_419899	2020-03-19
hCoV-19_Australia_VIC205_2020_EPI_ISL_419900	2020-03-19
hCoV-19_Australia_VIC206_2020_EPI_ISL_419901	2020-03-19
hCoV-19_Australia_VIC207_2020_EPI_ISL_419902	2020-03-19
hCoV-19_Australia_VIC208_2020_EPI_ISL_419903	2020-03-20
hCoV-19_Australia_VIC209_2020_EPI_ISL_419904	2020-03-20
hCoV-19_Australia_VIC20_2020_EPI_ISL_419741	2020-03-08
hCoV-19_Australia_VIC210_2020_EPI_ISL_419905	2020-03-20
hCoV-19_Australia_VIC211_2020_EPI_ISL_419906	2020-03-20
hCoV-19_Australia_VIC212_2020_EPI_ISL_419907	2020-03-20
hCoV-19_Australia_VIC213_2020_EPI_ISL_419908	2020-03-20
hCoV-19_Australia_VIC214_2020_EPI_ISL_419909	2020-03-20
hCoV-19_Australia_VIC215_2020_EPI_ISL_419910	2020-03-20
hCoV-19_Australia_VIC216_2020_EPI_ISL_419911	2020-03-20
hCoV-19_Australia_VIC217_2020_EPI_ISL_419912	2020-03-20
hCoV-19_Australia_VIC218_2020_EPI_ISL_419913	2020-03-20
hCoV-19_Australia_VIC219_2020_EPI_ISL_419914	2020-03-20
hCoV-19_Australia_VIC21_2020_EPI_ISL_419740	2020-03-09
hCoV-19_Australia_VIC220_2020_EPI_ISL_419915	2020-03-20
hCoV-19_Australia_VIC221_2020_EPI_ISL_419916	2020-03-20
hCoV-19_Australia_VIC222_2020_EPI_ISL_419917	2020-03-20
hCoV-19_Australia_VIC223_2020_EPI_ISL_419918	2020-03-20
hCoV-19_Australia_VIC224_2020_EPI_ISL_419919	2020-03-20
hCoV-19_Australia_VIC225_2020_EPI_ISL_419920	2020-03-20
hCoV-19_Australia_VIC226_2020_EPI_ISL_419921	2020-03-20
hCoV-19_Australia_VIC227_2020_EPI_ISL_419922	2020-03-20
hCoV-19_Australia_VIC228_2020_EPI_ISL_419923	2020-03-20
hCoV-19_Australia_VIC229_2020_EPI_ISL_419924	2020-03-21
hCoV-19_Australia_VIC22_2020_EPI_ISL_419742	2020-03-09
hCoV-19_Australia_VIC230_2020_EPI_ISL_419925	2020-03-21
hCoV-19_Australia_VIC231_2020_EPI_ISL_419926	2020-03-21
hCoV-19_Australia_VIC232_2020_EPI_ISL_419927	2020-03-21
hCoV-19_Australia_VIC233_2020_EPI_ISL_419928	2020-03-21
hCoV-19_Australia_VIC234_2020_EPI_ISL_419929	2020-03-21
hCoV-19_Australia_VIC235_2020_EPI_ISL_419930	2020-03-21
hCoV-19_Australia_VIC236_2020_EPI_ISL_419931	2020-03-21
hCoV-19_Australia_VIC237_2020_EPI_ISL_419932	2020-03-21
hCoV-19_Australia_VIC238_2020_EPI_ISL_419933	2020-03-21
hCoV-19_Australia_VIC239_2020_EPI_ISL_419934	2020-03-21
hCoV-19_Australia_VIC23_2020_EPI_ISL_419743	2020-03-09
hCoV-19_Australia_VIC240_2020_EPI_ISL_419935	2020-03-21
hCoV-19_Australia_VIC241_2020_EPI_ISL_419936	2020-03-21
hCoV-19_Australia_VIC242_2020_EPI_ISL_419937	2020-03-21
hCoV-19_Australia_VIC243_2020_EPI_ISL_419938	2020-03-21
hCoV-19_Australia_VIC244_2020_EPI_ISL_419939	2020-03-21
hCoV-19_Australia_VIC245_2020_EPI_ISL_419940	2020-03-21
hCoV-19_Australia_VIC246_2020_EPI_ISL_419941	2020-03-21
hCoV-19_Australia_VIC247_2020_EPI_ISL_419942	2020-03-21
hCoV-19_Australia_VIC248_2020_EPI_ISL_419943	2020-03-21
hCoV-19_Australia_VIC249_2020_EPI_ISL_419944	2020-03-21
hCoV-19_Australia_VIC24_2020_EPI_ISL_419739	2020-03-09
hCoV-19_Australia_VIC250_2020_EPI_ISL_419945	2020-03-21
hCoV-19_Australia_VIC251_2020_EPI_ISL_419946	2020-03-21
hCoV-19_Australia_VIC252_2020_EPI_ISL_419947	2020-03-21
hCoV-19_Australia_VIC253_2020_EPI_ISL_419948	2020-03-21
hCoV-19_Australia_VIC254_2020_EPI_ISL_419949	2020-03-21
hCoV-19_Australia_VIC256_2020_EPI_ISL_420036	2020-03-21
hCoV-19_Australia_VIC257_2020_EPI_ISL_419950	2020-03-21
hCoV-19_Australia_VIC258_2020_EPI_ISL_419951	2020-03-21
hCoV-19_Australia_VIC259_2020_EPI_ISL_419952	2020-03-21
hCoV-19_Australia_VIC25_2020_EPI_ISL_419744	2020-03-10
hCoV-19_Australia_VIC260_2020_EPI_ISL_419953	2020-03-21
hCoV-19_Australia_VIC261_2020_EPI_ISL_419954	2020-03-21
hCoV-19_Australia_VIC262_2020_EPI_ISL_419955	2020-03-21
hCoV-19_Australia_VIC263_2020_EPI_ISL_419956	2020-03-21
hCoV-19_Australia_VIC264_2020_EPI_ISL_419957	2020-03-22
hCoV-19_Australia_VIC265_2020_EPI_ISL_419958	2020-03-22
hCoV-19_Australia_VIC266_2020_EPI_ISL_419959	2020-03-22
hCoV-19_Australia_VIC267_2020_EPI_ISL_419960	2020-03-22
hCoV-19_Australia_VIC268_2020_EPI_ISL_419961	2020-03-22
hCoV-19_Australia_VIC269_2020_EPI_ISL_419962	2020-03-22
hCoV-19_Australia_VIC26_2020_EPI_ISL_419745	2020-03-10
hCoV-19_Australia_VIC270_2020_EPI_ISL_419963	2020-03-22
hCoV-19_Australia_VIC271_2020_EPI_ISL_419964	2020-03-22
hCoV-19_Australia_VIC272_2020_EPI_ISL_419965	2020-03-22
hCoV-19_Australia_VIC273_2020_EPI_ISL_419966	2020-03-22
hCoV-19_Australia_VIC274_2020_EPI_ISL_419967	2020-03-22
hCoV-19_Australia_VIC275_2020_EPI_ISL_419968	2020-03-22
hCoV-19_Australia_VIC276_2020_EPI_ISL_419969	2020-03-22
hCoV-19_Australia_VIC277_2020_EPI_ISL_419970	2020-03-22
hCoV-19_Australia_VIC278_2020_EPI_ISL_419971	2020-03-22
hCoV-19_Australia_VIC279_2020_EPI_ISL_419972	2020-03-22
hCoV-19_Australia_VIC27_2020_EPI_ISL_419746	2020-03-10
hCoV-19_Australia_VIC280_2020_EPI_ISL_419973	2020-03-22
hCoV-19_Australia_VIC283_2020_EPI_ISL_419974	2020-03-22
hCoV-19_Australia_VIC284_2020_EPI_ISL_419975	2020-03-22
hCoV-19_Australia_VIC285_2020_EPI_ISL_419976	2020-03-22
hCoV-19_Australia_VIC286_2020_EPI_ISL_419977	2020-03-22
hCoV-19_Australia_VIC287_2020_EPI_ISL_419978	2020-03-22
hCoV-19_Australia_VIC288_2020_EPI_ISL_419979	2020-03-22
hCoV-19_Australia_VIC289_2020_EPI_ISL_419980	2020-03-22
hCoV-19_Australia_VIC28_2020_EPI_ISL_419747	2020-03-10
hCoV-19_Australia_VIC290_2020_EPI_ISL_419981	2020-03-22
hCoV-19_Australia_VIC291_2020_EPI_ISL_419982	2020-03-23
hCoV-19_Australia_VIC292_2020_EPI_ISL_419983	2020-03-23
hCoV-19_Australia_VIC293_2020_EPI_ISL_419984	2020-03-23
hCoV-19_Australia_VIC294_2020_EPI_ISL_419985	2020-03-23
hCoV-19_Australia_VIC295_2020_EPI_ISL_419986	2020-03-23
hCoV-19_Australia_VIC296_2020_EPI_ISL_419987	2020-03-23
hCoV-19_Australia_VIC297_2020_EPI_ISL_419988	2020-03-23
hCoV-19_Australia_VIC298_2020_EPI_ISL_419989	2020-03-23
hCoV-19_Australia_VIC299_2020_EPI_ISL_419990	2020-03-23
hCoV-19_Australia_VIC29_2020_EPI_ISL_419748	2020-03-10
hCoV-19_Australia_VIC300_2020_EPI_ISL_419991	2020-03-23
hCoV-19_Australia_VIC301_2020_EPI_ISL_419992	2020-03-23
hCoV-19_Australia_VIC302_2020_EPI_ISL_419993	2020-03-23
hCoV-19_Australia_VIC303_2020_EPI_ISL_419994	2020-03-23
hCoV-19_Australia_VIC304_2020_EPI_ISL_419995	2020-03-23
hCoV-19_Australia_VIC305_2020_EPI_ISL_419996	2020-03-23
hCoV-19_Australia_VIC306_2020_EPI_ISL_419997	2020-03-23
hCoV-19_Australia_VIC307_2020_EPI_ISL_419998	2020-03-23
hCoV-19_Australia_VIC308_2020_EPI_ISL_419999	2020-03-23
hCoV-19_Australia_VIC309_2020_EPI_ISL_420000	2020-03-23
hCoV-19_Australia_VIC30_2020_EPI_ISL_419749	2020-03-10
hCoV-19_Australia_VIC310_2020_EPI_ISL_420001	2020-03-23
hCoV-19_Australia_VIC311_2020_EPI_ISL_420002	2020-03-23
hCoV-19_Australia_VIC312_2020_EPI_ISL_420003	2020-03-23
hCoV-19_Australia_VIC313_2020_EPI_ISL_420004	2020-03-24
hCoV-19_Australia_VIC314_2020_EPI_ISL_420005	2020-03-24
hCoV-19_Australia_VIC315_2020_EPI_ISL_420006	2020-03-24
hCoV-19_Australia_VIC316_2020_EPI_ISL_420007	2020-03-24
hCoV-19_Australia_VIC317_2020_EPI_ISL_420008	2020-03-24
hCoV-19_Australia_VIC318_2020_EPI_ISL_420009	2020-03-24
hCoV-19_Australia_VIC319_2020_EPI_ISL_420010	2020-03-24
hCoV-19_Australia_VIC31_2020_EPI_ISL_419750	2020-03-10
hCoV-19_Australia_VIC320_2020_EPI_ISL_420011	2020-03-24
hCoV-19_Australia_VIC321_2020_EPI_ISL_420012	2020-03-24
hCoV-19_Australia_VIC322_2020_EPI_ISL_420013	2020-03-24
hCoV-19_Australia_VIC323_2020_EPI_ISL_420014	2020-03-24
hCoV-19_Australia_VIC324_2020_EPI_ISL_420015	2020-03-24
hCoV-19_Australia_VIC325_2020_EPI_ISL_420016	2020-03-24
hCoV-19_Australia_VIC326_2020_EPI_ISL_420017	2020-03-24
hCoV-19_Australia_VIC32_2020_EPI_ISL_419751	2020-03-10
hCoV-19_Australia_VIC33_2020_EPI_ISL_419752	2020-03-10
hCoV-19_Australia_VIC34_2020_EPI_ISL_419753	2020-03-10
hCoV-19_Australia_VIC35_2020_EPI_ISL_419755	2020-03-10
hCoV-19_Australia_VIC36_2020_EPI_ISL_419765	2020-03-10
hCoV-19_Australia_VIC37_2020_EPI_ISL_419754	2020-03-11
hCoV-19_Australia_VIC38_2020_EPI_ISL_419756	2020-03-11
hCoV-19_Australia_VIC39_2020_EPI_ISL_419757	2020-03-11
hCoV-19_Australia_VIC40_2020_EPI_ISL_419758	2020-03-11
hCoV-19_Australia_VIC41_2020_EPI_ISL_419760	2020-03-11
hCoV-19_Australia_VIC42_2020_EPI_ISL_419761	2020-03-11
hCoV-19_Australia_VIC43_2020_EPI_ISL_419763	2020-03-11
hCoV-19_Australia_VIC44_2020_EPI_ISL_419767	2020-03-11
hCoV-19_Australia_VIC45_2020_EPI_ISL_419802	2020-03-11
hCoV-19_Australia_VIC46_2020_EPI_ISL_419816	2020-03-11
hCoV-19_Australia_VIC47_2020_EPI_ISL_419759	2020-03-12
hCoV-19_Australia_VIC48_2020_EPI_ISL_419762	2020-03-12
hCoV-19_Australia_VIC49_2020_EPI_ISL_419764	2020-03-12
hCoV-19_Australia_VIC50_2020_EPI_ISL_419766	2020-03-12
hCoV-19_Australia_VIC51_2020_EPI_ISL_419826	2020-03-12
hCoV-19_Australia_VIC52_2020_EPI_ISL_419768	2020-03-12
hCoV-19_Australia_VIC53_2020_EPI_ISL_419769	2020-03-12
hCoV-19_Australia_VIC54_2020_EPI_ISL_419770	2020-03-12
hCoV-19_Australia_VIC55_2020_EPI_ISL_419776	2020-03-12
hCoV-19_Australia_VIC56_2020_EPI_ISL_419777	2020-03-12
hCoV-19_Australia_VIC57_2020_EPI_ISL_419779	2020-03-12
hCoV-19_Australia_VIC58_2020_EPI_ISL_419784	2020-03-12
hCoV-19_Australia_VIC59_2020_EPI_ISL_419771	2020-03-13
hCoV-19_Australia_VIC60_2020_EPI_ISL_419772	2020-03-13
hCoV-19_Australia_VIC61_2020_EPI_ISL_419773	2020-03-13
hCoV-19_Australia_VIC62_2020_EPI_ISL_419774	2020-03-13
hCoV-19_Australia_VIC63_2020_EPI_ISL_419775	2020-03-13
hCoV-19_Australia_VIC64_2020_EPI_ISL_419778	2020-03-13
hCoV-19_Australia_VIC66_2020_EPI_ISL_419780	2020-03-13
hCoV-19_Australia_VIC67_2020_EPI_ISL_419781	2020-03-13
hCoV-19_Australia_VIC68_2020_EPI_ISL_419782	2020-03-13
hCoV-19_Australia_VIC69_2020_EPI_ISL_419783	2020-03-13
hCoV-19_Australia_VIC70_2020_EPI_ISL_419786	2020-03-13
hCoV-19_Australia_VIC73_2020_EPI_ISL_419785	2020-03-14
hCoV-19_Australia_VIC75_2020_EPI_ISL_419787	2020-03-14
hCoV-19_Australia_VIC76_2020_EPI_ISL_419788	2020-03-14
hCoV-19_Australia_VIC77_2020_EPI_ISL_419789	2020-03-14
hCoV-19_Australia_VIC78_2020_EPI_ISL_419790	2020-03-14
hCoV-19_Australia_VIC79_2020_EPI_ISL_419791	2020-03-14
hCoV-19_Australia_VIC80_2020_EPI_ISL_419792	2020-03-14
hCoV-19_Australia_VIC81_2020_EPI_ISL_419793	2020-03-14
hCoV-19_Australia_VIC82_2020_EPI_ISL_419794	2020-03-14
hCoV-19_Australia_VIC83_2020_EPI_ISL_419799	2020-03-14
